SIP	DIP	SPORT	DPORT	PROTO	TGH	AVG	MAX	TOTAL	WIRE	#PKTS	FIRST	LAST	INTERARRIVAL	DUR
252.103.119.185	252.103.119.175	139	56217	6	0	0	366	2238	3450	22	2018-09-26 23:57:22.761162	2018-09-26 23:57:32.885390	481	10124
252.103.120.22	223.207.14.69	56879	427	17	0	0	44	44	86	1	2018-09-26 23:58:18.854428	2018-09-26 23:58:18.854428	0	0
252.103.120.22	223.207.14.69	59645	427	17	0	0	44	44	86	1	2018-09-26 23:59:00.896874	2018-09-26 23:59:00.896874	0	0
252.103.120.30	133.136.253.241	52630	53	17	0	0	35	35	77	1	2018-09-26 23:59:08.739420	2018-09-26 23:59:08.739420	0	0
133.136.253.241	252.103.120.30	53	52630	17	0	0	115	115	157	1	2018-09-26 23:59:08.739805	2018-09-26 23:59:08.739805	0	0
252.103.120.22	223.207.14.69	62563	427	17	0	0	44	44	86	1	2018-09-26 23:59:42.954668	2018-09-26 23:59:42.954668	0	0
252.103.120.20	133.136.253.241	54743	53	17	0	0	35	35	77	1	2018-09-26 23:59:54.083328	2018-09-26 23:59:54.083328	0	0
133.136.253.241	252.103.120.20	53	54743	17	0	0	115	115	157	1	2018-09-26 23:59:54.083710	2018-09-26 23:59:54.083710	0	0
252.103.120.22	223.207.14.69	62564	427	17	0	0	44	44	86	1	2018-09-27 00:01:07.070377	2018-09-27 00:01:07.070377	0	0
252.103.120.7	133.136.253.241	50991	53	17	0	0	35	35	77	1	2018-09-27 00:03:00.331637	2018-09-27 00:03:00.331637	0	0
133.136.253.241	252.103.120.7	53	50991	17	0	0	115	115	157	1	2018-09-27 00:03:00.331981	2018-09-27 00:03:00.331981	0	0
252.103.119.175	133.136.253.241	51982	53	17	0	0	42	42	84	1	2018-09-27 00:03:33.850630	2018-09-27 00:03:33.850630	0	0
133.136.253.241	252.103.119.175	53	51982	17	0	0	299	299	341	1	2018-09-27 00:03:33.860192	2018-09-27 00:03:33.860192	0	0
252.103.120.20	133.136.250.44	62965	80	6	0	0	254	757	1201	8	2018-09-27 00:04:18.751004	2018-09-27 00:04:26.050827	1042	7299
133.136.250.44	252.103.120.20	80	62965	6	0	0	2214	3256	3484	4	2018-09-27 00:04:18.751346	2018-09-27 00:04:20.307232	518	1555
252.103.119.175	133.136.253.241	61709	53	17	0	0	35	35	77	1	2018-09-27 00:05:26.766006	2018-09-27 00:05:26.766006	0	0
133.136.253.241	252.103.119.175	53	61709	17	0	0	115	115	157	1	2018-09-27 00:05:26.766398	2018-09-27 00:05:26.766398	0	0
252.103.120.22	223.207.14.69	56082	427	17	0	0	44	44	86	1	2018-09-27 00:06:01.445500	2018-09-27 00:06:01.445500	0	0
252.103.120.22	223.207.14.69	56083	427	17	0	0	44	44	86	1	2018-09-27 00:06:43.503257	2018-09-27 00:06:43.503257	0	0
252.103.120.48	133.136.250.44	62973	80	6	0	0	254	757	1201	8	2018-09-27 00:06:56.840392	2018-09-27 00:07:04.406416	1080	7566
133.136.250.44	252.103.120.48	80	62973	6	0	0	2214	3256	3484	4	2018-09-27 00:06:56.840574	2018-09-27 00:06:58.459121	539	1618
252.103.120.22	223.207.14.69	56084	427	17	0	0	44	44	86	1	2018-09-27 00:07:25.576825	2018-09-27 00:07:25.576825	0	0
252.103.120.22	223.207.14.69	56085	427	17	0	0	44	44	86	1	2018-09-27 00:08:49.693281	2018-09-27 00:08:49.693281	0	0
252.103.119.175	252.103.119.185	56228	139	6	0	0	244	1990	3310	24	2018-09-27 00:09:22.782243	2018-09-27 00:09:32.888664	439	10106
252.103.119.185	252.103.119.175	139	56228	6	0	0	255	1880	2984	20	2018-09-27 00:09:22.782802	2018-09-27 00:09:32.887797	531	10104
252.103.119.175	252.103.119.185	56229	139	6	0	0	220	1958	3386	26	2018-09-27 00:09:22.797511	2018-09-27 00:09:32.891654	403	10094
252.103.119.185	252.103.119.175	139	56229	6	0	0	366	2238	3450	22	2018-09-27 00:09:22.798028	2018-09-27 00:09:32.890932	480	10092
252.103.120.22	223.207.14.69	56086	427	17	0	0	44	44	86	1	2018-09-27 00:09:31.750915	2018-09-27 00:09:31.750915	0	0
252.103.120.22	223.207.14.69	56087	427	17	0	0	44	44	86	1	2018-09-27 00:10:13.792861	2018-09-27 00:10:13.792861	0	0
252.103.119.185	133.136.250.44	64671	80	6	0	0	254	757	1201	8	2018-09-27 00:10:41.640276	2018-09-27 00:10:49.094086	1064	7453
133.136.250.44	252.103.119.185	80	64671	6	0	0	2214	3256	3484	4	2018-09-27 00:10:41.640730	2018-09-27 00:10:43.249208	535	1608
252.103.120.22	223.207.14.69	56088	427	17	0	0	44	44	86	1	2018-09-27 00:10:55.851478	2018-09-27 00:10:55.851478	0	0
252.103.120.30	133.136.250.44	56321	80	6	0	0	254	757	1201	8	2018-09-27 00:11:29.690393	2018-09-27 00:11:37.137682	1063	7447
133.136.250.44	252.103.120.30	80	56321	6	0	0	2214	3256	3484	4	2018-09-27 00:11:29.690673	2018-09-27 00:11:31.286347	531	1595
252.103.120.22	223.207.14.69	56089	427	17	0	0	44	44	86	1	2018-09-27 00:13:02.025297	2018-09-27 00:13:02.025297	0	0
252.103.120.7	133.136.250.44	50388	80	6	0	0	254	757	1201	8	2018-09-27 00:13:29.521416	2018-09-27 00:13:36.955295	1061	7433
133.136.250.44	252.103.120.7	80	50388	6	0	0	2214	3256	3484	4	2018-09-27 00:13:29.521765	2018-09-27 00:13:31.096329	524	1574
252.103.120.22	223.207.14.69	56090	427	17	0	0	44	44	86	1	2018-09-27 00:13:44.067838	2018-09-27 00:13:44.067838	0	0
252.103.120.22	133.136.253.241	50329	53	17	0	0	35	35	77	1	2018-09-27 00:15:07.447532	2018-09-27 00:15:07.447532	0	0
133.136.253.241	252.103.120.22	53	50329	17	0	0	115	115	157	1	2018-09-27 00:15:07.447920	2018-09-27 00:15:07.447920	0	0
252.103.119.175	133.136.250.44	56230	80	6	0	0	254	757	1201	8	2018-09-27 00:15:52.611779	2018-09-27 00:16:00.017054	1057	7405
133.136.250.44	252.103.119.175	80	56230	6	0	0	2214	3256	3484	4	2018-09-27 00:15:52.612253	2018-09-27 00:15:54.186689	524	1574
252.103.120.22	223.207.14.69	50330	427	17	0	0	44	44	86	1	2018-09-27 00:17:14.373617	2018-09-27 00:17:14.373617	0	0
252.103.120.22	223.207.14.69	50331	427	17	0	0	44	44	86	1	2018-09-27 00:17:56.415096	2018-09-27 00:17:56.415096	0	0
252.103.120.22	223.207.14.69	50332	427	17	0	0	44	44	86	1	2018-09-27 00:18:38.474138	2018-09-27 00:18:38.474138	0	0
252.103.120.22	223.207.14.69	50333	427	17	0	0	44	44	86	1	2018-09-27 00:19:20.515727	2018-09-27 00:19:20.515727	0	0
252.103.120.22	223.207.14.69	50334	427	17	0	0	44	44	86	1	2018-09-27 00:20:02.574150	2018-09-27 00:20:02.574150	0	0
252.103.120.22	133.136.250.44	55228	80	6	0	0	254	757	1201	8	2018-09-27 00:20:07.896638	2018-09-27 00:20:15.361018	1065	7464
133.136.250.44	252.103.120.22	80	55228	6	0	0	2214	3256	3484	4	2018-09-27 00:20:07.896780	2018-09-27 00:20:09.485155	529	1588
252.103.119.175	252.103.119.185	56231	139	6	0	0	244	1990	3310	24	2018-09-27 00:21:22.822144	2018-09-27 00:21:32.878300	437	10056
252.103.119.185	252.103.119.175	139	56231	6	0	0	255	1880	2984	20	2018-09-27 00:21:22.822653	2018-09-27 00:21:32.877454	529	10054
252.103.119.175	252.103.119.185	56232	139	6	0	0	220	1958	3386	26	2018-09-27 00:21:22.837263	2018-09-27 00:21:32.881271	401	10044
252.103.119.185	252.103.119.175	139	56232	6	0	0	366	2238	3450	22	2018-09-27 00:21:22.837795	2018-09-27 00:21:32.880534	478	10042
252.103.120.22	223.207.14.69	50335	427	17	0	0	44	44	86	1	2018-09-27 00:22:50.821931	2018-09-27 00:22:50.821931	0	0
252.103.120.20	133.136.250.44	63064	80	6	0	0	254	757	1201	8	2018-09-27 00:24:18.841813	2018-09-27 00:24:26.348492	1071	7506
133.136.250.44	252.103.120.20	80	63064	6	0	0	2214	3256	3484	4	2018-09-27 00:24:18.842127	2018-09-27 00:24:20.492427	549	1650
252.103.120.22	223.207.14.69	50336	427	17	0	0	44	44	86	1	2018-09-27 00:24:57.024036	2018-09-27 00:24:57.024036	0	0
252.103.119.185	133.136.253.74	64673	889	6	0	0	190	190	526	6	2018-09-27 00:25:54.853352	2018-09-27 00:25:54.901141	9	47
133.136.253.74	252.103.119.185	889	64673	6	0	0	240	242	524	5	2018-09-27 00:25:54.853690	2018-09-27 00:25:54.899727	11	46
252.103.120.30	133.136.253.74	56325	889	6	0	0	190	190	526	6	2018-09-27 00:26:42.983459	2018-09-27 00:26:43.006986	4	23
133.136.253.74	252.103.120.30	889	56325	6	0	0	240	242	524	5	2018-09-27 00:26:42.983912	2018-09-27 00:26:43.006013	5	22
252.103.120.48	133.136.250.44	62992	80	6	0	0	254	757	1201	8	2018-09-27 00:26:56.828139	2018-09-27 00:27:04.433637	1086	7605
133.136.250.44	252.103.120.48	80	62992	6	0	0	2214	3256	3484	4	2018-09-27 00:26:56.828453	2018-09-27 00:26:58.462244	544	1633
252.103.120.22	223.207.14.69	50337	427	17	0	0	44	44	86	1	2018-09-27 00:27:45.227025	2018-09-27 00:27:45.227025	0	0
252.103.120.22	223.207.14.69	50338	427	17	0	0	44	44	86	1	2018-09-27 00:29:51.370316	2018-09-27 00:29:51.370316	0	0
252.103.119.185	133.136.250.44	64677	80	6	0	0	257	1270	2956	31	2018-09-27 00:30:41.652024	2018-09-27 00:31:10.614213	964	28962
133.136.250.44	252.103.119.185	80	64677	6	0	0	2214	60143	62477	43	2018-09-27 00:30:41.652313	2018-09-27 00:30:55.378808	326	13726
252.103.119.175	133.136.253.74	56234	889	6	0	0	190	190	526	6	2018-09-27 00:31:05.102565	2018-09-27 00:31:05.125526	4	22
133.136.253.74	252.103.119.175	889	56234	6	0	0	240	242	524	5	2018-09-27 00:31:05.103229	2018-09-27 00:31:05.124848	5	21
252.103.120.30	133.136.250.44	56329	80	6	0	0	257	1270	3010	32	2018-09-27 00:31:29.650853	2018-09-27 00:31:58.753533	938	29102
133.136.250.44	252.103.120.30	80	56329	6	0	0	2214	60143	62477	43	2018-09-27 00:31:29.651251	2018-09-27 00:31:43.140946	320	13489
252.103.120.22	223.207.14.69	50339	427	17	0	0	44	44	86	1	2018-09-27 00:31:57.591650	2018-09-27 00:31:57.591650	0	0
252.103.120.22	223.207.14.69	50340	427	17	0	0	44	44	86	1	2018-09-27 00:32:39.664239	2018-09-27 00:32:39.664239	0	0
252.103.120.22	223.207.14.69	50341	427	17	0	0	44	44	86	1	2018-09-27 00:33:21.722556	2018-09-27 00:33:21.722556	0	0
252.103.119.175	252.103.119.185	56238	139	6	0	0	244	1990	3310	24	2018-09-27 00:33:22.855292	2018-09-27 00:33:38.889677	696	16034
252.103.119.185	252.103.119.175	139	56238	6	0	0	255	1880	2984	20	2018-09-27 00:33:22.855814	2018-09-27 00:33:38.888815	843	16033
252.103.119.175	252.103.119.185	56239	139	6	0	0	220	1958	3386	26	2018-09-27 00:33:22.869862	2018-09-27 00:33:38.892651	640	16022
252.103.119.185	252.103.119.175	139	56239	6	0	0	366	2238	3450	22	2018-09-27 00:33:22.870396	2018-09-27 00:33:38.891908	762	16021
252.103.120.7	133.136.250.44	50403	80	6	0	0	257	1270	2956	31	2018-09-27 00:33:29.560942	2018-09-27 00:33:58.744490	972	29183
133.136.250.44	252.103.120.7	80	50403	6	0	0	2214	60143	62477	43	2018-09-27 00:33:29.561395	2018-09-27 00:33:42.779047	314	13217
252.103.119.175	133.136.250.44	56240	80	6	0	0	257	1270	2956	31	2018-09-27 00:35:52.650159	2018-09-27 00:36:21.987244	977	29337
133.136.250.44	252.103.119.175	80	56240	6	0	0	2214	60143	62477	43	2018-09-27 00:35:52.650455	2018-09-27 00:36:06.062125	319	13411
252.103.120.20	133.136.253.74	63135	889	6	0	0	190	190	526	6	2018-09-27 00:39:29.952487	2018-09-27 00:39:29.980168	5	27
133.136.253.74	252.103.120.20	889	63135	6	0	0	240	242	524	5	2018-09-27 00:39:29.953277	2018-09-27 00:39:29.978785	6	25
252.103.120.22	133.136.250.44	55286	80	6	0	0	257	1270	3022	32	2018-09-27 00:40:07.902101	2018-09-27 00:40:36.822858	932	28920
133.136.250.44	252.103.120.22	80	55286	6	0	0	1669	60350	62792	45	2018-09-27 00:40:07.902541	2018-09-27 00:40:21.563314	310	13660
252.103.120.22	223.207.14.69	50342	427	17	0	0	44	44	86	1	2018-09-27 00:40:22.303005	2018-09-27 00:40:22.303005	0	0
252.103.120.48	133.136.253.241	56354	53	17	0	0	35	35	77	1	2018-09-27 00:40:57.387977	2018-09-27 00:40:57.387977	0	0
133.136.253.241	252.103.120.48	53	56354	17	0	0	115	115	157	1	2018-09-27 00:40:57.400100	2018-09-27 00:40:57.400100	0	0
252.103.120.48	133.136.253.74	62996	889	6	0	0	190	190	526	6	2018-09-27 00:42:16.292714	2018-09-27 00:42:16.606629	62	313
133.136.253.74	252.103.120.48	889	62996	6	0	0	240	242	524	5	2018-09-27 00:42:16.293048	2018-09-27 00:42:16.605821	77	312
252.103.120.22	223.207.14.69	50343	427	17	0	0	44	44	86	1	2018-09-27 00:42:28.447397	2018-09-27 00:42:28.447397	0	0
252.103.120.20	133.136.250.44	63157	80	6	0	0	257	1270	2956	31	2018-09-27 00:44:18.823184	2018-09-27 00:44:56.304129	1248	37480
133.136.250.44	252.103.120.20	80	63157	6	0	0	2214	60141	62475	43	2018-09-27 00:44:18.823758	2018-09-27 00:44:40.511095	516	21687
252.103.119.175	252.103.119.185	56241	139	6	0	0	244	1990	3310	24	2018-09-27 00:45:22.892111	2018-09-27 00:45:38.895082	695	16002
252.103.119.185	252.103.119.175	139	56241	6	0	0	255	1880	2984	20	2018-09-27 00:45:22.892652	2018-09-27 00:45:38.894185	842	16001
252.103.119.175	252.103.119.185	56242	139	6	0	0	220	1958	3386	26	2018-09-27 00:45:22.907398	2018-09-27 00:45:38.898116	639	15990
252.103.119.185	252.103.119.175	139	56242	6	0	0	366	2238	3450	22	2018-09-27 00:45:22.907935	2018-09-27 00:45:38.897323	761	15989
252.103.120.48	133.136.250.44	63016	80	6	0	0	257	1270	2956	31	2018-09-27 00:46:56.774584	2018-09-27 00:47:39.157421	1412	42382
133.136.250.44	252.103.120.48	80	63016	6	0	0	2214	60141	62475	43	2018-09-27 00:46:56.774862	2018-09-27 00:47:15.296573	440	18521
252.103.120.22	223.207.14.69	50344	427	17	0	0	44	44	86	1	2018-09-27 00:47:22.758049	2018-09-27 00:47:22.758049	0	0
252.103.120.22	223.207.14.69	50345	427	17	0	0	44	44	86	1	2018-09-27 00:48:04.799942	2018-09-27 00:48:04.799942	0	0
252.103.120.22	223.207.14.69	50346	427	17	0	0	44	44	86	1	2018-09-27 00:49:28.932022	2018-09-27 00:49:28.932022	0	0
252.103.120.7	133.136.253.74	50405	889	6	0	0	276	276	612	6	2018-09-27 00:50:07.253446	2018-09-27 00:50:07.295276	7	41
133.136.253.74	252.103.120.7	889	50405	6	0	0	240	244	526	5	2018-09-27 00:50:07.253861	2018-09-27 00:50:07.294726	9	40
252.103.120.22	223.207.14.69	50347	427	17	0	0	44	44	86	1	2018-09-27 00:50:10.974669	2018-09-27 00:50:10.974669	0	0
252.103.119.185	133.136.250.44	64678	80	6	0	0	254	757	1201	8	2018-09-27 00:50:42.552655	2018-09-27 00:50:51.321184	1252	8768
133.136.250.44	252.103.119.185	80	64678	6	0	0	2214	3257	3485	4	2018-09-27 00:50:42.553169	2018-09-27 00:50:44.134485	526	1581
252.103.120.30	133.136.250.44	56334	80	6	0	0	254	757	1201	8	2018-09-27 00:51:30.596658	2018-09-27 00:51:39.431385	1261	8834
133.136.250.44	252.103.120.30	80	56334	6	0	0	2214	3257	3485	4	2018-09-27 00:51:30.597011	2018-09-27 00:51:32.221204	541	1624
252.103.120.22	223.207.14.69	50348	427	17	0	0	44	44	86	1	2018-09-27 00:52:17.117411	2018-09-27 00:52:17.117411	0	0
252.103.120.22	223.207.14.69	50349	427	17	0	0	44	44	86	1	2018-09-27 00:52:59.190886	2018-09-27 00:52:59.190886	0	0
252.103.120.7	133.136.250.44	50409	80	6	0	0	254	757	1201	8	2018-09-27 00:53:30.437612	2018-09-27 00:53:39.252537	1258	8814
133.136.250.44	252.103.120.7	80	50409	6	0	0	2214	3257	3485	4	2018-09-27 00:53:30.437929	2018-09-27 00:53:32.041528	534	1603
252.103.120.22	223.207.14.69	50350	427	17	0	0	44	44	86	1	2018-09-27 00:54:23.290919	2018-09-27 00:54:23.290919	0	0
252.103.120.22	223.207.14.69	50351	427	17	0	0	44	44	86	1	2018-09-27 00:55:05.333504	2018-09-27 00:55:05.333504	0	0
252.103.119.175	133.136.250.44	56243	80	6	0	0	254	757	1201	8	2018-09-27 00:55:53.569398	2018-09-27 00:56:02.333361	1251	8763
133.136.250.44	252.103.119.175	80	56243	6	0	0	2214	3257	3485	4	2018-09-27 00:55:53.569899	2018-09-27 00:55:55.144089	524	1574
252.103.120.22	133.136.253.74	55334	889	6	0	0	190	190	526	6	2018-09-27 00:56:25.954820	2018-09-27 00:56:25.998170	8	43
133.136.253.74	252.103.120.22	889	55334	6	0	0	240	242	524	5	2018-09-27 00:56:25.955596	2018-09-27 00:56:25.997037	10	41
252.103.120.22	223.207.14.69	50352	427	17	0	0	44	44	86	1	2018-09-27 00:57:11.508748	2018-09-27 00:57:11.508748	0	0
252.103.119.175	252.103.119.185	56244	139	6	0	0	244	1990	3310	24	2018-09-27 00:57:22.928339	2018-09-27 00:57:38.884624	693	15956
252.103.119.185	252.103.119.175	139	56244	6	0	0	255	1880	2984	20	2018-09-27 00:57:22.928888	2018-09-27 00:57:38.883893	839	15955
252.103.119.175	252.103.119.185	56245	139	6	0	0	220	1958	3386	26	2018-09-27 00:57:22.943680	2018-09-27 00:57:38.887619	637	15943
252.103.119.185	252.103.119.175	139	56245	6	0	0	366	2238	3450	22	2018-09-27 00:57:22.944236	2018-09-27 00:57:38.886859	759	15942
252.103.120.30	133.136.253.241	65357	53	17	0	0	35	35	77	1	2018-09-27 00:57:36.005604	2018-09-27 00:57:36.005604	0	0
133.136.253.241	252.103.120.30	53	65357	17	0	0	115	115	157	1	2018-09-27 00:57:36.005988	2018-09-27 00:57:36.005988	0	0
252.103.120.20	133.136.253.241	56781	53	17	0	0	35	35	77	1	2018-09-27 00:58:46.606658	2018-09-27 00:58:46.606658	0	0
133.136.253.241	252.103.120.20	53	56781	17	0	0	115	115	157	1	2018-09-27 00:58:46.607065	2018-09-27 00:58:46.607065	0	0
252.103.120.22	223.207.14.69	50353	427	17	0	0	44	44	86	1	2018-09-27 01:01:23.808707	2018-09-27 01:01:23.808707	0	0
252.103.120.22	223.207.14.69	50354	427	17	0	0	44	44	86	1	2018-09-27 01:02:05.850400	2018-09-27 01:02:05.850400	0	0
252.103.120.22	223.207.14.69	50355	427	17	0	0	44	44	86	1	2018-09-27 01:02:47.924650	2018-09-27 01:02:47.924650	0	0
252.103.120.20	133.136.250.44	63261	80	6	0	0	254	757	1201	8	2018-09-27 01:04:19.990430	2018-09-27 01:04:28.937582	1277	8947
133.136.250.44	252.103.120.20	80	63261	6	0	0	2214	3257	3485	4	2018-09-27 01:04:19.990768	2018-09-27 01:04:21.688584	565	1697
252.103.120.22	223.207.14.69	50356	427	17	0	0	44	44	86	1	2018-09-27 01:06:18.198875	2018-09-27 01:06:18.198875	0	0
252.103.120.48	133.136.250.44	63019	80	6	0	0	254	757	1201	8	2018-09-27 01:06:58.161371	2018-09-27 01:07:07.734142	1367	9572
133.136.250.44	252.103.120.48	80	63019	6	0	0	2214	3257	3485	4	2018-09-27 01:06:58.161814	2018-09-27 01:06:59.736452	524	1574
252.103.120.22	223.207.14.69	50357	427	17	0	0	44	44	86	1	2018-09-27 01:07:00.256632	2018-09-27 01:07:00.256632	0	0
252.103.120.22	223.207.14.69	50358	427	17	0	0	44	44	86	1	2018-09-27 01:09:06.399760	2018-09-27 01:09:06.399760	0	0
252.103.119.175	252.103.119.185	56246	139	6	0	0	244	1990	3310	24	2018-09-27 01:09:22.964880	2018-09-27 01:09:38.889965	692	15925
252.103.119.185	252.103.119.175	139	56246	6	0	0	255	1880	2984	20	2018-09-27 01:09:22.965424	2018-09-27 01:09:38.889190	837	15923
252.103.119.175	252.103.119.185	56247	139	6	0	0	220	1958	3386	26	2018-09-27 01:09:22.979707	2018-09-27 01:09:38.892999	636	15913
252.103.119.185	252.103.119.175	139	56247	6	0	0	366	2238	3450	22	2018-09-27 01:09:22.980267	2018-09-27 01:09:38.892248	757	15911
252.103.120.22	223.207.14.69	50359	427	17	0	0	44	44	86	1	2018-09-27 01:09:48.457556	2018-09-27 01:09:48.457556	0	0
252.103.119.185	133.136.250.44	64679	80	6	0	0	254	757	1201	8	2018-09-27 01:10:41.685402	2018-09-27 01:10:49.205414	1073	7520
133.136.250.44	252.103.119.185	80	64679	6	0	0	2214	3257	3485	4	2018-09-27 01:10:41.685703	2018-09-27 01:10:43.372198	561	1686
252.103.120.22	223.207.14.69	50360	427	17	0	0	44	44	86	1	2018-09-27 01:11:12.557955	2018-09-27 01:11:12.557955	0	0
252.103.120.7	133.136.253.241	59540	53	17	0	0	35	35	77	1	2018-09-27 01:11:19.581095	2018-09-27 01:11:19.581095	0	0
133.136.253.241	252.103.120.7	53	59540	17	0	0	115	115	157	1	2018-09-27 01:11:19.581494	2018-09-27 01:11:19.581494	0	0
252.103.120.30	133.136.250.44	56339	80	6	0	0	254	757	1201	8	2018-09-27 01:11:29.684268	2018-09-27 01:11:37.193250	1072	7508
133.136.250.44	252.103.120.30	80	56339	6	0	0	2214	3257	3485	4	2018-09-27 01:11:29.684623	2018-09-27 01:11:31.337481	550	1652
252.103.120.22	223.207.14.69	50361	427	17	0	0	44	44	86	1	2018-09-27 01:11:54.615969	2018-09-27 01:11:54.615969	0	0
252.103.120.22	133.136.253.241	62041	53	17	0	0	35	35	77	1	2018-09-27 01:12:18.683809	2018-09-27 01:12:18.683809	0	0
133.136.253.241	252.103.120.22	53	62041	17	0	0	115	115	157	1	2018-09-27 01:12:18.690358	2018-09-27 01:12:18.690358	0	0
252.103.120.22	223.207.14.69	62042	427	17	0	0	44	44	86	1	2018-09-27 01:13:18.716404	2018-09-27 01:13:18.716404	0	0
252.103.120.7	133.136.250.44	50424	80	6	0	0	254	757	1201	8	2018-09-27 01:13:29.531251	2018-09-27 01:13:36.984682	1064	7453
133.136.250.44	252.103.120.7	80	50424	6	0	0	2214	3257	3485	4	2018-09-27 01:13:29.531733	2018-09-27 01:13:31.151693	539	1619
252.103.119.175	133.136.253.241	53387	53	17	0	0	35	35	77	1	2018-09-27 01:14:10.939318	2018-09-27 01:14:10.939318	0	0
133.136.253.241	252.103.119.175	53	53387	17	0	0	115	115	157	1	2018-09-27 01:14:10.939746	2018-09-27 01:14:10.939746	0	0
252.103.120.22	223.207.14.69	62043	427	17	0	0	44	44	86	1	2018-09-27 01:14:42.832036	2018-09-27 01:14:42.832036	0	0
252.103.119.175	133.136.250.44	56248	80	6	0	0	254	757	1201	8	2018-09-27 01:15:52.644077	2018-09-27 01:16:00.246491	1085	7602
133.136.250.44	252.103.119.175	80	56248	6	0	0	2214	3257	3485	4	2018-09-27 01:15:52.653395	2018-09-27 01:15:54.378359	574	1724
252.103.120.22	223.207.14.69	62044	427	17	0	0	44	44	86	1	2018-09-27 01:16:06.933348	2018-09-27 01:16:06.933348	0	0
252.103.120.48	252.103.120.20	63022	139	6	0	0	244	1702	2482	14	2018-09-27 01:17:18.425879	2018-09-27 01:17:18.437625	0	11
252.103.120.22	223.207.14.69	62045	427	17	0	0	44	44	86	1	2018-09-27 01:17:31.033417	2018-09-27 01:17:31.033417	0	0
252.103.120.22	223.207.14.69	62046	427	17	0	0	44	44	86	1	2018-09-27 01:19:37.222537	2018-09-27 01:19:37.222537	0	0
252.103.120.22	133.136.250.44	55407	80	6	0	0	254	757	1201	8	2018-09-27 01:20:07.951630	2018-09-27 01:20:15.437587	1069	7485
133.136.250.44	252.103.120.22	80	55407	6	0	0	2214	3257	3485	4	2018-09-27 01:20:07.952164	2018-09-27 01:20:09.577685	541	1625
252.103.120.22	223.207.14.69	62047	427	17	0	0	44	44	86	1	2018-09-27 01:20:19.264955	2018-09-27 01:20:19.264955	0	0
252.103.119.175	252.103.119.185	56249	139	6	0	0	244	1990	3310	24	2018-09-27 01:21:22.999709	2018-09-27 01:21:38.895362	690	15895
252.103.119.185	252.103.119.175	139	56249	6	0	0	255	1880	2984	20	2018-09-27 01:21:23.000253	2018-09-27 01:21:38.894525	836	15894
252.103.119.175	252.103.119.185	56250	139	6	0	0	220	1958	3386	26	2018-09-27 01:21:23.011987	2018-09-27 01:21:38.898389	635	15886
252.103.119.185	252.103.119.175	139	56250	6	0	0	366	2238	3450	22	2018-09-27 01:21:23.012512	2018-09-27 01:21:38.897635	756	15885
252.103.120.22	223.207.14.69	62048	427	17	0	0	44	44	86	1	2018-09-27 01:21:43.333870	2018-09-27 01:21:43.333870	0	0
252.103.120.22	223.207.14.69	62049	427	17	0	0	44	44	86	1	2018-09-27 01:23:49.492780	2018-09-27 01:23:49.492780	0	0
252.103.120.20	133.136.250.44	63348	80	6	0	0	254	757	1201	8	2018-09-27 01:24:18.905758	2018-09-27 01:24:26.277405	1052	7371
133.136.250.44	252.103.120.20	80	63348	6	0	0	2214	3257	3485	4	2018-09-27 01:24:18.906117	2018-09-27 01:24:20.491885	528	1585
252.103.119.185	133.136.253.74	64681	889	6	0	0	276	276	612	6	2018-09-27 01:25:55.130533	2018-09-27 01:25:55.177988	9	47
133.136.253.74	252.103.119.185	889	64681	6	0	0	240	244	526	5	2018-09-27 01:25:55.130807	2018-09-27 01:25:55.177013	11	46
252.103.120.22	223.207.14.69	62050	427	17	0	0	44	44	86	1	2018-09-27 01:26:37.724707	2018-09-27 01:26:37.724707	0	0
